id,title,main_picture,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,start_date,end_date,media_type,status,genres
50622,Kemonokko Tsuushin: The Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1960/150105.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1960/150105l.webp'}","Episode 1
Hiro Kuroda is a boy who worries about his small body but hates the taste of milk. One day, he inadvertently summons a cowgirl named Bell from another world through a strange application on his smartphone. Bell soon starts to work as a farmer in Hiro's world while building a strong friendship with her summoner. Noticing that her summoner strongly dislikes milk despite his desire to grow taller, Bell offers him a kind that she knows he will love and help him grow.

Episode 2
Single and middle-aged Toru Negishi registers for a sexual pet website that is said to give its users a free beast girl. Asking for a catgirl while signing up, Negishi is surprised when his request is immediately accepted. Suddenly, a magic circle appears in his living room, summoning a catgirl in heat called Nia. Unluckily for her, she arrives from another world having just masturbated and, therefore, naked. Nia is initially displeased with what happened, but after living with Negishi for some time, she starts to feel sexually attracted toward him.

[Written by MAL Rewrite]",6.51,,7512,7946,3485,2021-12-25,,ona,currently_airing,"['Anthropomorphic', 'Hentai']"
56512,Ane Jiyoku Tsukushi: Neesan no Shitagi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1847/150009.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1847/150009l.webp'}","Ema, the student council president, is a quiet, beautiful, and perfect girl. Her younger sister, Ruka, enjoys popularity comparable to that of an idol and is always the center of attention. Despite this, their younger brother Mizuki is rather ordinary.

Since childhood, Mizuki has been the target of teasing from Ema and treated demanding by Ruka. However, his life takes a turn when he enters a romantic relationship.",6.5,,10891,2854,756,2023-11-24,,ova,currently_airing,['Hentai']
60351,Ikuiku Succubus Saikyouiku,"{'medium': 'https://cdn.myanimelist.net/images/anime/1958/146600.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1958/146600l.webp'}","Being an experienced teacher, Busujima fills students' heads with high-quality knowledge. One day, exchange students from the succubus kingdom come to study with him. These insidious and ugly creatures completely refuse to learn, and the quiet life of a man is turned upside down. But he wouldn't be called Busujima for nothing. Raised according to samurai traditions, he intends to walk his path to the very end and fulfill his teaching duty – to drum into the disobedient succubi the desire to learn, one way or another.",6.5,,12834,1577,373,2025-01-31,,ova,currently_airing,['Hentai']
60720,Ajin ga Osuki nan desu ne,"{'medium': 'https://cdn.myanimelist.net/images/anime/1774/147421.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1774/147421l.webp'}","In the near future, humans and animals live in harmony. The result is the emergence of half-humans who live like normal people, but with their own characteristics.

Episode 1: The decent and clean goat Maya periodically shaves her fur on the lower part of her body, which she is very embarrassed about, because many people would dislike it. One day, right while shaving, her owner Christophe catches her. The girl has already managed to get upset, but in vain. What is natural is wonderful. And the young lord was eager to help her.

Episode 2: Little Meguru unexpectedly met a big dog Mokka in an alley and got scared and wet himself. The dog calmed the boy down and invited him over to dry his clothes and take a shower. But as soon as the husky took off her clothes to help him in the bath, the boy could no longer think about anything but her.",6.4,,13161,1430,286,2025-03-28,,ova,currently_airing,['Hentai']
38817,Takarasagashi no Natsuyasumi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1330/97319.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1330/97319l.webp'}","The story takes place in rural Japan, during an idyllic summer. The innocence of youth... informed by a depraved modern world.

(Source: AniDB, edited)",6.4,,12659,1670,486,2014-02-01,,ona,currently_airing,['Hentai']
61353,Hametsu no Yuuwaku,"{'medium': 'https://cdn.myanimelist.net/images/anime/1986/150088.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1986/150088l.webp'}",,6.35,,15501,754,193,2025-03-28,,ova,currently_airing,['Hentai']
56778,No Waifu No Life!,"{'medium': 'https://cdn.myanimelist.net/images/anime/1911/149974.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1911/149974l.webp'}",,6.34,,9693,4089,1124,2024-02-23,,ova,currently_airing,['Hentai']
60495,Kanochi x Netorare Kazoku The Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1098/150103.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1098/150103l.jpg'}",,6.3,,13164,1428,279,2025-03-21,,ova,currently_airing,['Hentai']
59706,Elf ni Inmon wo Tsukeru Hon The Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1847/145179.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1847/145179l.jpg'}",,6.27,,12529,1735,408,2024-11-29,,ova,currently_airing,['Hentai']
60470,Nikuen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1896/149989.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1896/149989l.webp'}",,6.25,,12175,1957,475,2025-02-21,,ova,currently_airing,['Hentai']
61165,Amai Ijiwaru,"{'medium': 'https://cdn.myanimelist.net/images/anime/1830/148384.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1830/148384l.jpg'}",,6.25,,15230,818,128,2025-04-25,,ova,currently_airing,['Hentai']
50487,Kimi wa Yasashiku Netorareru The Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1936/119816.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1936/119816l.jpg'}","Haruta and Rio have been together since childhood and always take care of each other. The girl has been waiting for a declaration of love from the guy for a long time, and he wants to confess, but still can’t make up his mind. While walking together, the couple meets their common old friend Kaito, who immediately appreciated the matured Rio. He turns out to be much more decisive than Haruta and, finding himself alone with the girl, immediately gets down to business.",6.23,,8774,5466,1744,2022-02-25,,ova,currently_airing,['Hentai']
58890,Yarakashi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1945/143209.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1945/143209l.webp'}",,6.18,,12667,1664,415,2024-06-28,,ova,currently_airing,['Hentai']
42141,Kanojo ga Yatsu ni Idakareta Hi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1954/109495.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1954/109495l.webp'}",,6.16,,8829,5379,1953,2020-08-28,,ova,currently_airing,['Hentai']
58122,Succubus ★ Connect!,"{'medium': 'https://cdn.myanimelist.net/images/anime/1193/142060.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1193/142060l.webp'}","Yuina loves her non-biological big brother. One night as she thinks about her brother, she suddenly finds herself in a new world. She gets harassed by a man, whereupon a succubus appears in front of her and saves her. Succu, the succubus, explains to Yuina that she can return to her old world via a portal. In order to create a large enough portal she has to become a succubus herself and in order to do that she has to seduce enough men and so the adventure of Yuina and Succu begins.",6.02,,11854,2148,552,2024-04-26,,ova,currently_airing,['Hentai']
59697,Bishoku-ke no Rule,"{'medium': 'https://cdn.myanimelist.net/images/anime/1314/145163.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1314/145163l.webp'}","Serious and responsible, Reyna wants to financially help her single mother. She signs up for a dating app to earn extra money on paid dates. Full of worries and worries, the girl goes on a first date, where she tries to negotiate like an adult, but quickly succumbs to the promise of good money. The man turns out to be her uncle, businessman Yuma. After the conversation, he grabs the confused niece by the hand and for some reason leads her to a public toilet.",6.01,,12822,1584,350,2024-11-29,,ova,currently_airing,['Hentai']
60642,Yuusha-chan no Bouken wa Owatteshimatta!,"{'medium': 'https://cdn.myanimelist.net/images/anime/1171/147233.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1171/147233l.jpg'}",,5.97,,14876,905,179,2025-02-28,,ova,currently_airing,['Hentai']
61166,"Akogare no Onna Joushi ga, Aibeya Shucchou no Tonari no Bed de Zetsurin Otoko ni Netorarete Iru","{'medium': 'https://cdn.myanimelist.net/images/anime/1449/149995.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1449/149995l.jpg'}",,5.95,,14500,1002,230,2025-04-04,,ova,currently_airing,['Hentai']
60857,Notto Sexaroid Eurie!,"{'medium': 'https://cdn.myanimelist.net/images/anime/1284/149985.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1284/149985l.webp'}",,5.89,,15414,773,113,2025-04-25,,ova,currently_airing,['Hentai']
59173,Futsuma *jo Charlotte,"{'medium': 'https://cdn.myanimelist.net/images/anime/1904/143783.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1904/143783l.webp'}",,5.76,,12928,1534,349,2024-09-27,,ova,currently_airing,['Hentai']
59118,Reginetta-san no Bouken,"{'medium': 'https://cdn.myanimelist.net/images/anime/1493/143667.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1493/143667l.webp'}",,5.74,,12520,1742,435,2024-08-30,,ova,currently_airing,['Hentai']
59804,Oni Chichi Harem,"{'medium': 'https://cdn.myanimelist.net/images/anime/1237/145434.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1237/145434l.webp'}","Disillusioned with life and lost in thought, Noboru walks through a deep forest. Suddenly a woman of indescribable beauty appears before his eyes. She was so beautiful and sexy that the stunned guy could not keep his balance and fell off the cliff. But don't worry. Coming to his senses, Noboru discovers that he has found himself in a real man's paradise. And the local inhabitants, under the leadership of Daka, have already begun to rid the guy of despondency.
",5.72,,12364,1837,406,2024-12-13,,ova,currently_airing,['Hentai']
59745,Chotto dake Ai ga Omoi Dark Elf ga Isekai kara Oikaketekita,"{'medium': 'https://cdn.myanimelist.net/images/anime/1192/148314.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1192/148314l.jpg'}","Hinata did it. He got reincarnated into another world, took up the mantle of Hero, and slew the dreaded Demon Lord alongside his party of fellow adventurers. As his reward, he's returned to Earth to resume a normal life. Or it would be if it wasn't for the fact that his dark elf companion Mariabelle decided to travel to Earth to come and live with him! Now she uses her arcane talents to ward off any potential romantic rivals and capture Hinata's affection.

(Source: Seven Seas Entertainment)",5.71,,4845,24080,3236,2025-04-07,2025-06-23,tv,currently_airing,"['Comedy', 'Erotica', 'Fantasy', 'Urban Fantasy']"
59404,Mecha Gishi Resta no Daibouken,"{'medium': 'https://cdn.myanimelist.net/images/anime/1814/144490.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1814/144490l.webp'}",A mechanical engineer finds herself forced to fight some evil robots across the city controlled by an enemy she doesn't even know.,5.7,,13574,1278,305,2024-10-25,,ova,currently_airing,['Hentai']
60044,Shinsei Kourin Dacryon Luna,"{'medium': 'https://cdn.myanimelist.net/images/anime/1795/150000.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1795/150000l.jpg'}","Cute friends Runa, Raina and Miyu study at the prestigious private school Etoile and spend a lot of time together doing a variety of teenage activities. As members of a journalism club, the girls downloaded an app called Angel Maker, which proved challenging. It was cursed by fallen angels, and the girlfriends received magical powers. As they say, with new power comes new responsibility. Ugly monsters sensed the newfound magic, and from that moment began the tireless struggle of brave magical girls for goodness and justice.",5.65,,14749,936,218,2024-12-06,,ova,currently_airing,['Hentai']
58123,Dearest Blue,"{'medium': 'https://cdn.myanimelist.net/images/anime/1423/142059.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1423/142059l.webp'}","Rio and Mamoru are childhood friends and love each other, but have not yet managed to confess their feelings to each other. Rio won a beauty contest where she became an idol and now works under a big agency. There's just one problem: With her increasing popularity, Rio is falling into the eyes of some powerful malevolent men who are playing a more macabre game. This game is about watching Rio suffer and making her sacrifice everything. When Mamoru finds out about this, he sets his sights on protecting Rio, but will he really be able to protect her?",5.63,,11862,2140,490,2024-04-26,,ova,currently_airing,['Hentai']
58638,Ito wo Yoru,"{'medium': 'https://cdn.myanimelist.net/images/anime/1231/150113.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1231/150113l.webp'}","A schoolgirl track and field athlete takes shelter from the rain at a lonely and secluded bus stop. Shortly after, a student otaku arrives at the same stop to seek shelter from the rain as well. As they talk, their dark desires show themselves and they both satisfy each other sexually.

(Source: TMDB)",5.57,,11850,2151,687,2024-07-19,,ova,currently_airing,['Hentai']
48392,Meijyou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1302/113584.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1302/113584l.jpg'}","One day, a beautiful girl at school, Otsuki Roonue (17), was attacked by two thugs while on a date with her boyfriend, Hoshikai Singhai (17). Her resistance is in vain and Hoshikai, who tried to protect Otsuki, is stabbed and falls into the sea of blood.

When the remaining Otsuki is about to be raped, the school principal's son, Oborozuki (16), appears. With his help, Otsuki's chastity is protected, and Hoshikai's life is saved. However, Oborozuki did not intend to help them for free. Instead, he threatened Otsuki on the condition of ""being his woman for a week"", and Obiyue had no choice but to agree to him.

But there were conditions for this help. That is, Otsuki will become Oborozuki's woman for a week. Otsuki agrees in order to get out of her predicament, and above all to help Hoshikai. After school, with Hoshikai in the hospital, Otsuki is called to meet with Oborozuki. She begs to release her from the agreement but discovers how eager he is to take over her body.

(Source: AniDB)",5.48,,11586,2323,694,2021-02-26,,ona,currently_airing,['Hentai']
58641,Mugoku no Kuni no Alice,"{'medium': 'https://cdn.myanimelist.net/images/anime/1213/142540.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1213/142540l.webp'}",,5.36,,12783,1600,448,2024-05-31,,ova,currently_airing,['Hentai']
56154,Mahou Touki Lilustear,"{'medium': 'https://cdn.myanimelist.net/images/anime/1409/137497.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1409/137497l.webp'}",,5.35,,12011,2052,508,2023-10-27,,ova,currently_airing,['Hentai']
60147,Ikusei,"{'medium': 'https://cdn.myanimelist.net/images/anime/1523/146646.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1523/146646l.webp'}",,5.31,,12397,1814,483,2024-12-27,,ova,currently_airing,['Hentai']
